"8" ,1 ,"1.1,1.2" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,555 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"YES" ,"305402" ,"NP" ,106 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"YES" ,"305402" ,"NP" ,19 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"YES" ,"305402" ,"NP" ,3 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"YES" ,"305402" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"YES" ,"305402" ,"NP" ,128 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"NO" ,"305401" ,"NP" ,37 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"NO" ,"305401" ,"NP" ,7 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"NO" ,"305401" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"NO" ,"305401" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"NO" ,"305401" ,"NP" ,44 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,555 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"YES" ,"305302" ,"NP" ,109 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"YES" ,"305302" ,"NP" ,19 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"YES" ,"305302" ,"NP" ,3 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"YES" ,"305302" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"YES" ,"305302" ,"NP" ,131 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"NO" ,"305301" ,"NP" ,33 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"NO" ,"305301" ,"NP" ,7 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"NO" ,"305301" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"NO" ,"305301" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"NO" ,"305301" ,"NP" ,40 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,555 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"YES" ,"305252" ,"NP" ,101 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"YES" ,"305252" ,"NP" ,18 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"YES" ,"305252" ,"NP" ,3 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"YES" ,"305252" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"YES" ,"305252" ,"NP" ,122 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"NO" ,"305251" ,"NP" ,40 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"NO" ,"305251" ,"NP" ,7 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"NO" ,"305251" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"NO" ,"305251" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"NO" ,"305251" ,"NP" ,47 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Registered Voters" ,"" ,"NP" ,555 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"YES" ,"306952" ,"NP" ,116 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"YES" ,"306952" ,"NP" ,21 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"YES" ,"306952" ,"NP" ,3 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"YES" ,"306952" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"YES" ,"306952" ,"NP" ,140 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"NO" ,"306951" ,"NP" ,27 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"NO" ,"306951" ,"NP" ,5 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"NO" ,"306951" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"NO" ,"306951" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"NO" ,"306951" ,"NP" ,32 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,555 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"YES" ,"307002" ,"NP" ,124 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"YES" ,"307002" ,"NP" ,24 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"YES" ,"307002" ,"NP" ,3 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"YES" ,"307002" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"YES" ,"307002" ,"NP" ,151 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"NO" ,"307001" ,"NP" ,25 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"NO" ,"307001" ,"NP" ,4 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"NO" ,"307001" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"NO" ,"307001" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"NO" ,"307001" ,"NP" ,29 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Registered Voters" ,"" ,"NP" ,555 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"YES" ,"306902" ,"NP" ,113 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"YES" ,"306902" ,"NP" ,21 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"YES" ,"306902" ,"NP" ,3 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"YES" ,"306902" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"YES" ,"306902" ,"NP" ,137 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"NO" ,"306901" ,"NP" ,29 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"NO" ,"306901" ,"NP" ,5 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"NO" ,"306901" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"NO" ,"306901" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"NO" ,"306901" ,"NP" ,34 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,555 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ," MIKE MILES" ,"305002" ,"NP" ,30 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ," MIKE MILES" ,"305002" ,"NP" ,6 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ," MIKE MILES" ,"305002" ,"NP" ,2 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ," MIKE MILES" ,"305002" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ," MIKE MILES" ,"305002" ,"NP" ,38 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"MARK A. HUNTSMAN" ,"305001" ,"NP" ,100 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"MARK A. HUNTSMAN" ,"305001" ,"NP" ,21 ,
"8" ,6 ,"6.11,6.12,6.13" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"MARK A. HUNTSMAN" ,"305001" ,"NP" ,1 ,
