"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,104 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"SPENCER J. COX" ,"304151" ,"REP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"SPENCER J. COX" ,"304151" ,"REP" ,17 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"SPENCER J. COX" ,"304151" ,"REP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"SPENCER J. COX" ,"304151" ,"REP" ,66 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"SPENCER J. COX" ,"304151" ,"REP" ,84 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"Write-in 30" ,"304152" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"Write-in 30" ,"304152" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"Write-in 30" ,"304152" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"Write-in 30" ,"304152" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"STATE REP D58" ,"304150" ,"NP" ,"Write-in 30" ,"304152" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,104 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"STEVE FRISCHKNECHT" ,"200001" ,"REP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"STEVE FRISCHKNECHT" ,"200001" ,"REP" ,17 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"STEVE FRISCHKNECHT" ,"200001" ,"REP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"STEVE FRISCHKNECHT" ,"200001" ,"REP" ,65 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"STEVE FRISCHKNECHT" ,"200001" ,"REP" ,83 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Write-in 20" ,"200002" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Write-in 20" ,"200002" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Write-in 20" ,"200002" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Write-in 20" ,"200002" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Write-in 20" ,"200002" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,104 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"YES" ,"306502" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"YES" ,"306502" ,"NP" ,12 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"YES" ,"306502" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"YES" ,"306502" ,"NP" ,49 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"YES" ,"306502" ,"NP" ,61 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"NO" ,"306501" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"NO" ,"306501" ,"NP" ,3 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"NO" ,"306501" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"NO" ,"306501" ,"NP" ,14 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"NO" ,"306501" ,"NP" ,17 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,104 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,8 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,33 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,42 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,8 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,31 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,40 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,104 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,7 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,45 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,53 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,0 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,9 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,1 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,20 ,
"20" ,160 ,"EPHRAIM 1 UNINCORPORATED" ,"AMENDMENT B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,30 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,1223 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,4 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,61 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,0 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,221 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,286 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,0 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,12 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,0 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,26 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,38 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,5 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,5 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"20" ,170 ,"EPHRAIM 2 MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
