"2" ,10 ,"Beaver Dam/Collinston" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"GOVERNOR" ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,0 ,
"2" ,280 ,"Garland East" ,"GOVERNOR" ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,1 ,
"2" ,280 ,"Garland East" ,"GOVERNOR" ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,229 ,
"2" ,280 ,"Garland East" ,"GOVERNOR" ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,4 ,
"2" ,280 ,"Garland East" ,"GOVERNOR" ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,233 ,
"2" ,280 ,"Garland East" ,"GOVERNOR" ,"300300" ,"NP" ,"DAVID J CANNON" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"GOVERNOR" ,"300300" ,"NP" ,"DAVID J CANNON" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"GOVERNOR" ,"300300" ,"NP" ,"DAVID J CANNON" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"GOVERNOR" ,"300300" ,"NP" ,"DENNIS C. OWEN" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"GOVERNOR" ,"300300" ,"NP" ,"DENNIS C. OWEN" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"GOVERNOR" ,"300300" ,"NP" ,"DENNIS C. OWEN" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"GOVERNOR" ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"GOVERNOR" ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"GOVERNOR" ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,312 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,38 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,0 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,38 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,203 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,4 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,207 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,6 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,0 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,6 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,312 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,37 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,0 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,37 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,196 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,4 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,200 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,10 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,0 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,10 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,312 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,27 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,0 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,27 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS " ,"300452" ,"LIB" ,5 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS " ,"300452" ,"LIB" ,1 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS " ,"300452" ,"LIB" ,6 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,212 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,3 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,215 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"WARREN ROGERS" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"WARREN ROGERS" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"WARREN ROGERS" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,312 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"DeLOY W MECHAM" ,"301302" ,"DEM" ,31 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"DeLOY W MECHAM" ,"301302" ,"DEM" ,0 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"DeLOY W MECHAM" ,"301302" ,"DEM" ,31 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"RONDA RUDD MENLOVE" ,"301303" ,"REP" ,202 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"RONDA RUDD MENLOVE" ,"301303" ,"REP" ,4 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"RONDA RUDD MENLOVE" ,"301303" ,"REP" ,206 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"BECKY MADDOX" ,"301301" ,"CON" ,13 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"BECKY MADDOX" ,"301301" ,"CON" ,0 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"BECKY MADDOX" ,"301301" ,"CON" ,13 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,312 ,
"2" ,280 ,"Garland East" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"D. ALAN SHAKESPEAR" ,"305052" ,"NP" ,144 ,
"2" ,280 ,"Garland East" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"D. ALAN SHAKESPEAR" ,"305052" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"D. ALAN SHAKESPEAR" ,"305052" ,"NP" ,145 ,
"2" ,280 ,"Garland East" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"TAMI W. PYFER" ,"305051" ,"NP" ,72 ,
"2" ,280 ,"Garland East" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"TAMI W. PYFER" ,"305051" ,"NP" ,3 ,
"2" ,280 ,"Garland East" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"TAMI W. PYFER" ,"305051" ,"NP" ,75 ,
"2" ,280 ,"Garland East" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Write-in 30" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Write-in 30" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,312 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"STAN SUMMERS" ,"20001" ,"REP" ,209 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"STAN SUMMERS" ,"20001" ,"REP" ,4 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"STAN SUMMERS" ,"20001" ,"REP" ,213 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Write-in 20" ,"" ,"NP" ,30 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Write-in 20" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Write-in 20" ,"" ,"NP" ,30 ,
"2" ,280 ,"Garland East" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Registered Voters" ,"" ,"NP" ,312 ,
"2" ,280 ,"Garland East" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"YES" ,"305552" ,"NP" ,192 ,
"2" ,280 ,"Garland East" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"YES" ,"305552" ,"NP" ,2 ,
"2" ,280 ,"Garland East" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"YES" ,"305552" ,"NP" ,194 ,
"2" ,280 ,"Garland East" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"NO" ,"305551" ,"NP" ,40 ,
"2" ,280 ,"Garland East" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"NO" ,"305551" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"NO" ,"305551" ,"NP" ,40 ,
"2" ,280 ,"Garland East" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,312 ,
"2" ,280 ,"Garland East" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"YES" ,"305502" ,"NP" ,203 ,
"2" ,280 ,"Garland East" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"YES" ,"305502" ,"NP" ,3 ,
"2" ,280 ,"Garland East" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"YES" ,"305502" ,"NP" ,206 ,
"2" ,280 ,"Garland East" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"NO" ,"305501" ,"NP" ,30 ,
"2" ,280 ,"Garland East" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"NO" ,"305501" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"NO" ,"305501" ,"NP" ,30 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 1" ,"20050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 1" ,"20050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 1" ,"20050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 1" ,"20050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 1" ,"20050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 1" ,"20050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 1" ,"20050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 1" ,"20050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 1" ,"20050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,312 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 1" ,"20050" ,"NP" ,"LYNN A. CAPENER" ,"20051" ,"NP" ,222 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 1" ,"20050" ,"NP" ,"LYNN A. CAPENER" ,"20051" ,"NP" ,4 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 1" ,"20050" ,"NP" ,"LYNN A. CAPENER" ,"20051" ,"NP" ,226 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 1" ,"20050" ,"NP" ,"Write-in 20" ,"" ,"NP" ,10 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 1" ,"20050" ,"NP" ,"Write-in 20" ,"" ,"NP" ,0 ,
"2" ,280 ,"Garland East" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 1" ,"20050" ,"NP" ,"Write-in 20" ,"" ,"NP" ,10 ,
